DataLine	qPCRFile	Assay	SpikeSet	Date Performed	LabNotebook	QuantstudioFileName	KitsAnalyzed	NKits	HighestSTD	qPCRefficiency	rsquare	slope	DroppedDatapoints	STDequation	Well	Well Position	PeakCheck	Sample Name	Target Name	CT_original	Ct Mean	Ct SD	CT_checked	VariableKit	VariableSampleType	VariableAssay	VariableSpikeSet	VariableCT_checked	LogCopy	BacktransfCopy2uLRXN	Intercept	Slope	STDequation2	Kit_SampleType	NucleicAcid	 InputSampleVolume(uL) 	ElutionVolume(uL)	MilkEquivalentDNAuL	CopiesperuLDNA	CopiespermLofMilk	LogCopiespermLofMilk
351	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	9	A9	IncorrectPeak	PSoilP-1-UninoculatedMilk	Listeria_rpoB	34.65784073	33.39506912	1.78582871		PSoilP	UninoculatedMilk	Listeria monocytogenes	First				42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
1018	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	9	A9	IncorrectPeak	PSoilP-1-UninoculatedMilk	Mycobacterium_rpoB	36.67912292	35.76550674	1.292048335		PSoilP	UninoculatedMilk	Mycobacterium smegmatis	First				36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
96	12018-04-20SalmonellaDNA	Salmonella sp.	First	Fri Apr 20 00:00:00 EDT 2018	84	12018-04-20SalmonellaDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	14100000	0.856405116	0.992686	-3.722	No	CT = 36.536994 - 3.722*Log	10	A10	IncorrectPeak	PSoilP-1-UninoculatedMilk	Salmonella_rpoB	Undetermined				PSoilP	UninoculatedMilk	Salmonella sp.	First				36.536994	-3.722	CT = 36.536994 - 3.722*Log	PSoilP_UninoculatedMilk	DNA	500	100	5			
265	12018-04-24BacillusDNA	Bacillus wiedmannii	First	Tue Apr 24 00:00:00 EDT 2018	90	12018-04-24BacillusDNA	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	20500000	0.619585697	0.978597	-4.7754595	Yes-STD1-r2	CT = 42.428673 - 4.7754595*LogCopy	10	A10	IncorrectPeak	PSoilP-1-UninoculatedMilk	Bacillus_rpoB	33.88378143	33.66892242	0.30385384		PSoilP	UninoculatedMilk	Bacillus wiedmannii	First				42.428673	-4.7754595	CT = 42.428673 - 4.7754595*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
352	12018-04-30ListeriaRPTmyco	Listeria monocytogenes	First	Mon Apr 30 00:00:00 EDT 2018	93	12018-04-30ListeriaRPTmyco	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	15100000	0.6299849	0.979098	-4.7129	No	CT = 42.1536 - 4.7129*LogCopy	10	A10	IncorrectPeak	PSoilP-1-UninoculatedMilk	Listeria_rpoB	32.13229752	33.39506912	1.78582871		PSoilP	UninoculatedMilk	Listeria monocytogenes	First				42.1536	-4.7129	CT = 42.1536 - 4.7129*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
1019	12018-06-05MycoheatedStd	Mycobacterium smegmatis	First	Tue Jun 05 00:00:00 EDT 2018	121	12018-06-05MycoheatedStd	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	25600000	0.914711575	0.976676	-3.5448	No	CT = 36.855829 -3.5448*LogCopy	10	A10	IncorrectPeak	PSoilP-1-UninoculatedMilk	Mycobacterium_rpoB	34.85189056	35.76550674	1.292048335		PSoilP	UninoculatedMilk	Mycobacterium smegmatis	First				36.855829	-3.5448	CT = 36.855829 -3.5448*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
1239	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	11	A11	IncorrectPeak	PSoilP-Third-1-UninoculatedMilk	Bacillus_rpoB	33.82574844	35.08596039	1.782211542		PSoilP	UninoculatedMilk	Bacillus wiedmannii	Third				38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	PSoilP_UninoculatedMilk	DNA	500	100	5			
1336	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	11	A11	IncorrectPeak	PSoilP-Third-1-UninoculatedMilk	Listeria_rpoB	34.23832321	35.8163147	2.231616974		PSoilP	UninoculatedMilk	Listeria monocytogenes	Third				52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
1805	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	11	A11	IncorrectPeak	PSoilP-Third-1-UninoculatedMilk	Mycobacterium_rpoB	33.70293045	33.83985138	0.193632737		PSoilP	UninoculatedMilk	Mycobacterium smegmatis	Third				48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	PSoilP_UninoculatedMilk	DNA	500	100	5			
1665	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	11	A11	IncorrectPeak	PSoilP-Third-1-UninoculatedMilk	Salmonella_rpoB	33.7326355	33.93818665	0.290695906		PSoilP	UninoculatedMilk	Salmonella sp.	Third				47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
1240	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	12	A12	IncorrectPeak	PSoilP-Third-1-UninoculatedMilk	Bacillus_rpoB	36.34617615	35.08596039	1.782211542		PSoilP	UninoculatedMilk	Bacillus wiedmannii	Third				38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	PSoilP_UninoculatedMilk	DNA	500	100	5			
1337	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	12	A12	IncorrectPeak	PSoilP-Third-1-UninoculatedMilk	Listeria_rpoB	37.39430618	35.8163147	2.231616974		PSoilP	UninoculatedMilk	Listeria monocytogenes	Third				52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
1806	2018-08-03Myco-rpoB-full	Mycobacterium smegmatis	Third	Fri Aug 03 00:00:00 EDT 2018	142	2018-08-03Myco-rpoB-full	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	15400000	0.519570009	0.914996	-5.50295	Yes-STD5-peak	CT = 48.801017 - 5.50295*LogCopies	12	A12	IncorrectPeak	PSoilP-Third-1-UninoculatedMilk	Mycobacterium_rpoB	33.97676849	33.83985138	0.193632737		PSoilP	UninoculatedMilk	Mycobacterium smegmatis	Third				48.801017	-5.50295	CT = 48.801017 - 5.50295*LogCopies	PSoilP_UninoculatedMilk	DNA	500	100	5			
1666	2018-08-03Salmonella-rpoB-FULL	Salmonella sp.	Third	Fri Aug 03 00:00:00 EDT 2018	140	2018-08-03Salmonella-rpoB-FULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	23400000	0.540161398	0.944851	-5.33145	Yes-STD5-peak	CT = 47.789486 - 5.33145*LogCopy	12	A12	IncorrectPeak	PSoilP-Third-1-UninoculatedMilk	Salmonella_rpoB	34.14374161	33.93818665	0.290695906		PSoilP	UninoculatedMilk	Salmonella sp.	Third				47.789486	-5.33145	CT = 47.789486 - 5.33145*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5			
725	22018-05-31TotalBact	Total Bacterial DNA	Second	Thu May 31 00:00:00 EDT 2018	115	22018-05-31TotalBact	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	103000000	0.984960974	0.992127	-3.3585	No	CT = 35.569614 - 3.3585*logcopy	7	A7	NA	PSoilP-1-UninoculatedMilk	TotalBact16S	26.42594337	26.57209969	0.206696242	26.42594337	PSoilP	UninoculatedMilk	Total Bacterial DNA	Second	26.42594337	2.722545966	527.89	35.569614	-3.3585	CT = 35.569614 - 3.3585*logcopy	PSoilP_UninoculatedMilk	DNA	500	100	5	263.945	52789	4.722543435
726	22018-05-31TotalBact	Total Bacterial DNA	Second	Thu May 31 00:00:00 EDT 2018	115	22018-05-31TotalBact	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	103000000	0.984960974	0.992127	-3.3585	No	CT = 35.569614 - 3.3585*logcopy	8	A8	NA	PSoilP-1-UninoculatedMilk	TotalBact16S	26.718256	26.57209969	0.206696242	26.718256	PSoilP	UninoculatedMilk	Total Bacterial DNA	Second	26.718256	2.635509306	432.03	35.569614	-3.3585	CT = 35.569614 - 3.3585*logcopy	PSoilP_UninoculatedMilk	DNA	500	100	5	216.015	43203	4.635513905
179	12018-04-23Total16S	Total Bacterial DNA	First	Mon Apr 23 00:00:00 EDT 2018	86	12018-04-23Total16S	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	2170008	0.702473264	0.915315	-8.655	No	CT = 38.223829 - 4.3275*LogCopy	9	A9	NA	PSoilP-1-UninoculatedMilk	TotalBact16S	26.87603378	26.965065	0.125910506	26.87603378	PSoilP	UninoculatedMilk	Total Bacterial DNA	First	26.87603378	2.622251928	419.04	38.223829	-4.3275	CT = 38.223829 - 4.3275*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5	209.52	41904	4.622255481
180	12018-04-23Total16S	Total Bacterial DNA	First	Mon Apr 23 00:00:00 EDT 2018	86	12018-04-23Total16S	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	2170009	0.702473264	0.915315	-8.655	No	CT = 38.223829 - 4.3275*LogCopy	10	A10	NA	PSoilP-1-UninoculatedMilk	TotalBact16S	27.05409813	26.965065	0.125910506	27.05409813	PSoilP	UninoculatedMilk	Total Bacterial DNA	First	27.05409813	2.581104765	381.16	38.223829	-4.3275	CT = 38.223829 - 4.3275*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5	190.58	38116	4.581107318
1508	2018-08-02Total16SFULL	Total Bacterial DNA	Third	Thu Aug 02 00:00:00 EDT 2018	138	2018-08-02Total16SFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	52300000	0.799495885	0.948915	-3.91925	No	CT = 40.92241 -3.91925*LogCopy	12	A12	NA	PSoilP-Third-1-UninoculatedMilk	TotalBact16S	29.85948563	29.95814896	0.139531016	29.85948563	PSoilP	UninoculatedMilk	Total Bacterial DNA	Third	29.85948563	2.822714645	664.84	40.92241	-3.91925	CT = 40.92241 -3.91925*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5	332.42	66484	4.822717141
1507	2018-08-02Total16SFULL	Total Bacterial DNA	Third	Thu Aug 02 00:00:00 EDT 2018	138	2018-08-02Total16SFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	52300000	0.799495885	0.948915	-3.91925	No	CT = 40.92241 -3.91925*LogCopy	11	A11	NA	PSoilP-Third-1-UninoculatedMilk	TotalBact16S	30.05681229	29.95814896	0.139531016	30.05681229	PSoilP	UninoculatedMilk	Total Bacterial DNA	Third	30.05681229	2.772366579	592.06	40.92241	-3.91925	CT = 40.92241 -3.91925*LogCopy	PSoilP_UninoculatedMilk	DNA	500	100	5	296.03	59206	4.772365721
1106	2018-07-25BovineTaqManFULL	Bovine DNA	Third	Wed Jul 25 00:00:00 EDT 2018	126	2018-07-25BovineTaqManFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	55500	0.874031422	0.99913	-3.666	No	CT = 41.102978 - 3.666*Quantity Mean	12	A12	NA	PSoilP-Third-1-UninoculatedMilk	BovineUXT	32.45179367	32.53292084	0.114728443	32.45179367	PSoilP	UninoculatedMilk	Bovine DNA	Third	32.45179367	2.35984297	229	41.102978	-3.666	CT = 41.102978 - 3.666*Quantity Mean	PSoilP_UninoculatedMilk	DNA	500	100	5	114.5	22900	4.359835482
1105	2018-07-25BovineTaqManFULL	Bovine DNA	Third	Wed Jul 25 00:00:00 EDT 2018	126	2018-07-25BovineTaqManFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	55500	0.874031422	0.99913	-3.666	No	CT = 41.102978 - 3.666*Quantity Mean	11	A11	NA	PSoilP-Third-1-UninoculatedMilk	BovineUXT	32.61404419	32.53292084	0.114728443	32.61404419	PSoilP	UninoculatedMilk	Bovine DNA	Third	32.61404419	2.315584782	206.82	41.102978	-3.666	CT = 41.102978 - 3.666*Quantity Mean	PSoilP_UninoculatedMilk	DNA	500	100	5	103.41	20682	4.315592534
434	22018-05-29BovineUXT_DNA	Bovine DNA	Second	Tue May 29 00:00:00 EDT 2018	104	22018-05-29BovineUXT_DNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	275000	0.911546983	0.999001	-3.55385	No	CT = 40.658372 - 3.55385*Quantity Mean	7	A7	NA	PSoilP-1-UninoculatedMilk	BovineUXT	33.37259674	33.60308838	0.325961709	33.37259674	PSoilP	UninoculatedMilk	Bovine DNA	Second	33.37259674	2.050107703	112.23	40.658372	-3.55385	CT = 40.658372 - 3.55385*Quantity Mean	PSoilP_UninoculatedMilk	DNA	500	100	5	56.115	11223	4.050108963
435	22018-05-29BovineUXT_DNA	Bovine DNA	Second	Tue May 29 00:00:00 EDT 2018	104	22018-05-29BovineUXT_DNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	275000	0.911546983	0.999001	-3.55385	No	CT = 40.658372 - 3.55385*Quantity Mean	8	A8	NA	PSoilP-1-UninoculatedMilk	BovineUXT	33.8335762	33.60308838	0.325961709	33.8335762	PSoilP	UninoculatedMilk	Bovine DNA	Second	33.8335762	1.920395008	83.25	40.658372	-3.55385	CT = 40.658372 - 3.55385*Quantity Mean	PSoilP_UninoculatedMilk	DNA	500	100	5	41.625	8325	3.920384242
9	12018-04-19BovineDNATaqMan	Bovine DNA	First	Thu Apr 19 00:00:00 EDT 2018	82	12018-04-19BovineDNATaqMan	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	291000	0.927532819	0.999	-3.50875	No	CT = 40.423135 - 3.50875*Quantity Mean	9	A9	NA	PSoilP-1-UninoculatedMilk	BovineUXT	33.94543076	34.06982803	0.175924316	33.94543076	PSoilP	UninoculatedMilk	Bovine DNA	First	33.94543076	1.846157248	70.17	40.423135	-3.50875	CT = 40.423135 - 3.50875*Quantity Mean	PSoilP_UninoculatedMilk	DNA	500	100	5	35.085	7017	3.846151477
10	12018-04-19BovineDNATaqMan	Bovine DNA	First	Thu Apr 19 00:00:00 EDT 2018	82	12018-04-19BovineDNATaqMan	EZFood.Mastitis.Pfood.PSoilP.ZymoDNA	5	291000	0.927532819	0.999	-3.50875	No	CT = 40.423135 - 3.50875*Quantity Mean	10	A10	NA	PSoilP-1-UninoculatedMilk	BovineUXT	34.19422531	34.06982803	0.175924316	34.19422531	PSoilP	UninoculatedMilk	Bovine DNA	First	34.19422531	1.775250357	59.6	40.423135	-3.50875	CT = 40.423135 - 3.50875*Quantity Mean	PSoilP_UninoculatedMilk	DNA	500	100	5	29.8	5960	3.77524626
1314	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	86	H2	Correct	PviralDNA-Third-2-InoculatedMilk-1	Bacillus_rpoB	19.64117813	19.77715111	0.192294821	19.64117813	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Third	19.64117813	4.384304854	24227.29	38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	12113.645	6056822.5	6.782244847
1302	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	74	G2	Correct	PviralDNA-Third-2-InoculatedMilk-1	Bacillus_rpoB	19.91312408	19.77715111	0.192294821	19.91312408	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Third	19.91312408	4.319771696	20881.98	38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	10440.99	5220495	6.717711684
1315	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	87	H3	Correct	PviralDNA-Third-3-InoculatedMilk-2	Bacillus_rpoB	19.95499229	20.1626091	0.293614507	19.95499229	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Third	19.95499229	4.309836311	20409.69	38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	10204.845	5102422.5	6.707776417
1316	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	88	H4	Correct	PviralDNA-Third-4-InoculatedMilk-3	Bacillus_rpoB	20.21887398	20.34852219	0.18335025	20.21887398	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Third	20.21887398	4.247216816	17669.2	38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	8834.6	4417300	6.645156895
1303	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	75	G3	Correct	PviralDNA-Third-3-InoculatedMilk-2	Bacillus_rpoB	20.37022591	20.1626091	0.293614507	20.37022591	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Third	20.37022591	4.21130079	16266.75	38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	8133.375	4066687.5	6.609240801
1304	2018-07-26BacillusFULL	Bacillus wiedmannii	Third	Thu Jul 26 00:00:00 EDT 2018	130	2018-07-26BacillusFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	10827228.11	0.727036071	0.99154	-4.21405	Yes-STD1-r2	CT = 38.116858 - 4.21405*Quantity Mean	76	G4	Correct	PviralDNA-Third-4-InoculatedMilk-3	Bacillus_rpoB	20.47817039	20.34852219	0.18335025	20.47817039	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Third	20.47817039	4.185685411	15335.06	38.116858	-4.21405	CT = 38.116858 - 4.21405*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	7667.53	3833765	6.583625488
558	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	34	C10	Correct	PviralDNA-5-InoculatedMilk-1	Bacillus_rpoB	21.91504097	22.02086258	0.149653003	21.91504097	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Second	21.91504097	3.81856207	6585.1	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	3292.55	1646275	6.216502383
557	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	33	C9	Correct	PviralDNA-5-InoculatedMilk-1	Bacillus_rpoB	22.12668228	22.02086258	0.149653003	22.12668228	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Second	22.12668228	3.761217579	5770.55	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	2885.275	1442637.5	6.159157217
570	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	46	D10	Correct	PviralDNA-6-InoculatedMilk-2	Bacillus_rpoB	22.27488136	22.49733543	0.314597577	22.27488136	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Second	22.27488136	3.721062844	5260.93	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	2630.465	1315232.5	6.119002532
582	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	58	E10	Correct	PviralDNA-7-InoculatedMilk-3	Bacillus_rpoB	22.54047394	22.61222839	0.101474777	22.54047394	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Second	22.54047394	3.649100188	4457.59	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	2228.795	1114397.5	6.047040129
581	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	57	E9	Correct	PviralDNA-7-InoculatedMilk-3	Bacillus_rpoB	22.68398094	22.61222839	0.101474777	22.68398094	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Second	22.68398094	3.610216777	4075.84	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	2037.92	1018960	6.008157136
569	22018-05-29BacillusDNA	Bacillus wiedmannii	Second	Tue May 29 00:00:00 EDT 2018	106	22018-05-29BacillusDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	12700000	0.866170458	0.996869	-3.6907	No	CT = 36.008208 - 3.6907*Quantity Mean	45	D9	Correct	PviralDNA-6-InoculatedMilk-2	Bacillus_rpoB	22.71978951	22.49733543	0.314597577	22.71978951	PviralDNA	InoculatedMilk	Bacillus wiedmannii	Second	22.71978951	3.6005144	3985.79	36.008208	-3.6907	CT = 36.008208 - 3.6907*Quantity Mean	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	1992.895	996447.5	5.998454422
1411	2018-07-26ListeriaFULL	Listeria monocytogenes	Third	Thu Jul 26 00:00:00 EDT 2018	132	2018-07-26ListeriaFULL	COREDNA.EZFood.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	7	19273657.72	0.445678466	0.94897	-6.2472	No	CT = 52.268428 -6.2472*LogCopy	86	H2	Correct	PviralDNA-Third-2-InoculatedMilk-1	Listeria_rpoB	23.56719971	23.65299416	0.121331677	23.56719971	PviralDNA	InoculatedMilk	Listeria monocytogenes	Third	23.56719971	4.594254753	39287.53	52.268428	-6.2472	CT = 52.268428 -6.2472*LogCopy	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	19643.765	9821882.5	6.992194734
655	22018-05-30ListeriaDNA	Listeria monocytogenes	Second	Wed May 30 00:00:00 EDT 2018	113	22018-05-30ListeriaDNA	COREDNA.Mastitis.Pfood.PSoilP.PviralDNA.ZymoDNA	6	18300000	0.471265122	0.932234	-5.9633514	Yes-STD4/5-peak	CT = 50.662602 - 5.9633514*LogCop	34	C10	Correct	PviralDNA-5-InoculatedMilk-1	Listeria_rpoB	23.59285355	23.69975281	0.151179731	23.59285355	PviralDNA	InoculatedMilk	Listeria monocytogenes	Second	23.59285355	4.539351556	34621.95	50.662602	-5.9633514	CT = 50.662602 - 5.9633514*LogCop	PviralDNA_InoculatedMilk	DNA/RNAmix	200	100	2	17310.975	8655487.5	6.937291534
